"Activité","dep","export"
"C1723","43",-
"C1723","52",-
"C1723","53",-
"C1723","54",-
"C1723","72",x
"C1723","73",-
"C1723","74",-
"C1723","82",x
"C1723","01",-
"C1723","07",-
"C1723","26",-
"C1723","38",-
"C1723","42",-
"C1723","69",x
"C1723","73",-
"C1723","74",x
"C1723","83",-
"C1723","91",-
"C1723","93",-
"C1723","04",-
"C1723","05",-
"C1723","06",-
"C1723","13",-
"C1723","83",-
"C1723","84",-
"C1723","94",-
"C17230","Total",58364.0
"C17230","11",26532.3
"C17230","75",10269.9
"C17230","77",-
"C17230","78",x
"C17230","91",-
"C17230","92",-
"C17230","93",x
"C17230","94",x
"C17230","95",-
"C17230","21",-
"C17230","22",-
"C17230","23",-
"C17230","24",-
"C17230","25",-
"C17230","26",-
"C17230","31",10536.2
"C17230","41",-
"C17230","42",-
"C17230","43",-
"C17230","52",-
"C17230","53",-
"C17230","54",-
"C17230","72",x
"C17230","73",-
"C17230","74",-
"C17230","82",x
"C17230","01",-
"C17230","07",-
"C17230","26",-
"C17230","38",-
"C17230","42",-
"C17230","69",x
"C17230","73",-
"C17230","74",x
"C17230","83",-
"C17230","91",-
"C17230","93",-
"C17230","04",-
"C17230","05",-
"C17230","06",-
"C17230","13",-
"C17230","83",-
"C17230","84",-
"C17230","94",-
"C1724","Total",31303.8
"C1724","11",x
"C1724","75",-
"C1724","77",-
"C1724","78",x
"C1724","91",-
"C1724","92",x
"C1724","93",-
"C1724","94",-
"C1724","95",-
"C1724","21",-
"C1724","22",-
"C1724","23",-
"C1724","24",-
"C1724","25",-
"C1724","26",-
"C1724","31",x
"C1724","41",-
"C1724","42",-
"C1724","43",-
"C1724","52",-
"C1724","53",-
"C1724","54",-
"C1724","72",x
"C1724","73",-
"C1724","74",-
"C1724","82",x
"C1724","01",-
"C1724","07",-
"C1724","26",-
"C1724","38",-
"C1724","42",-
"C1724","69",-
"C1724","73",-
"C1724","74",x
"C1724","83",-
"C1724","91",-
"C1724","93",-
"C1724","04",-
"C1724","05",-
"C1724","06",-
"C1724","13",-
"C1724","83",-
"C1724","84",-
"C1724","94",-
"C17240","Total",31303.8
"C17240","11",x
"C17240","75",-
"C17240","77",-
"C17240","78",x
"C17240","91",-
"C17240","92",x
"C17240","93",-
"C17240","94",-
"C17240","95",-
"C17240","21",-
"C17240","22",-
"C17240","23",-
"C17240","24",-
"C17240","25",-
"C17240","26",-
"C17240","31",x
"C17240","41",-
"C17240","42",-
"C17240","43",-
"C17240","52",-
"C17240","53",-
"C17240","54",-
"C17240","72",x
"C17240","73",-
"C17240","74",-
"C17240","82",x
"C17240","01",-
"C17240","07",-
"C17240","26",-
"C17240","38",-
"C17240","42",-
"C17240","69",-
"C17240","73",-
"C17240","74",x
"C17240","83",-
"C17240","91",-
"C17240","93",-
"C17240","04",-
"C17240","05",-
"C17240","06",-
"C17240","13",-
"C17240","83",-
"C17240","84",-
"C17240","94",-
"C1725","Total",35941.4
"C1725","11",14852.2
"C1725","75",x
"C1725","77",x
"C1725","78",-
"C1725","91",-
"C1725","92",-
"C1725","93",-
"C1725","94",x
"C1725","95",x
"C1725","21",-
"C1725","22",-
"C1725","23",-
"C1725","24",-
"C1725","25",-
"C1725","26",-
"C1725","31",x
"C1725","41",-
"C1725","42",-
"C1725","43",-
"C1725","52",-
"C1725","53",-
"C1725","54",-
"C1725","72",x
"C1725","73",-
"C1725","74",-
"C1725","82",x
"C1725","01",-
"C1725","07",-
"C1725","26",-
"C1725","38",x
"C1725","42",-
"C1725","69",x
"C1725","73",-
"C1725","74",-
"C1725","83",-
"C1725","91",-
"C1725","93",-
"C1725","04",-
"C1725","05",-
"C1725","06",-
"C1725","13",-
"C1725","83",-
"C1725","84",-
"C1725","94",-
"C17250","Total",35941.4
"C17250","11",14852.2
"C17250","75",x
"C17250","77",x
"C17250","78",-
"C17250","91",-
"C17250","92",-
"C17250","93",-
"C17250","94",x
"C17250","95",x
"C17250","21",-
"C17250","22",-
"C17250","23",-
"C17250","24",-
"C17250","25",-
"C17250","26",-
"C17250","31",x
"C17250","41",-
"C17250","42",-
"C17250","43",-
"C17250","52",-
"C17250","53",-
"C17250","54",-
"C17250","72",x
"C17250","73",-
"C17250","74",-
"C17250","82",x
"C17250","01",-
"C17250","07",-
"C17250","26",-
"C17250","38",x
"C17250","42",-
"C17250","69",x
"C17250","73",-
"C17250","74",-
"C17250","83",-
"C17250","91",-
"C17250","93",-
"C17250","04",-
"C17250","05",-
"C17250","06",-
"C17250","13",-
"C17250","83",-
"C17250","84",-
"C17250","94",-
"C173","Total",847335.7
"C173","11",352806.5
"C173","75",129310.4
"C173","77",72999.3
"C173","78",27631.3
"C173","91",32781.1
"C173","92",48839.6
"C173","93",31202.2
"C173","94",5791.6
"C173","95",4251.0
"C173","21",-
"C173","22",-
"C173","23",-
"C173","24",-
"C173","25",-
"C173","26",-
"C173","31",167321.5
"C173","41",-
"C173","42",-
"C173","43",-
"C173","52",-
"C173","53",-
"C173","54",-
"C173","72",148082.8
"C173","73",-
"C173","74",-
"C173","82",179124.9
"C173","01",6699.0
"C173","07",-
"C173","26",-
"C173","38",61062.5
"C173","42",13913.1
"C173","69",79679.2
"C173","73",6612.7
"C173","74",11158.4
"C173","83",-
"C173","91",-
"C173","93",-
"C173","04",-
"C173","05",-
"C173","06",-
"C173","13",-
"C173","83",-
"C173","84",-
"C173","94",-
"C1730","Total",847335.7
"C1730","11",352806.5
"C1730","75",129310.4
"C1730","77",72999.3
"C1730","78",27631.3
"C1730","91",32781.1
"C1730","92",48839.6
"C1730","93",31202.2
"C1730","94",5791.6
"C1730","95",4251.0
"C1730","21",-
"C1730","22",-
"C1730","23",-
"C1730","24",-
"C1730","25",-
"C1730","26",-
"C1730","31",167321.5
"C1730","41",-
"C1730","42",-
"C1730","43",-
"C1730","52",-
"C1730","53",-
"C1730","54",-
"C1730","72",148082.8
"C1730","73",-
"C1730","74",-
"C1730","82",179124.9
"C1730","01",6699.0
"C1730","07",-
"C1730","26",-
"C1730","38",61062.5
"C1730","42",13913.1
"C1730","69",79679.2
"C1730","73",6612.7
"C1730","74",11158.4
"C1730","83",-
"C1730","91",-
"C1730","93",-
"C1730","04",-
"C1730","05",-
"C1730","06",-
"C1730","13",-
"C1730","83",-
"C1730","84",-
"C1730","94",-
"C17300","Total",847335.7
"C17300","11",352806.5
"C17300","75",129310.4
"C17300","77",72999.3
"C17300","78",27631.3
"C17300","91",32781.1
"C17300","92",48839.6
"C17300","93",31202.2
"C17300","94",5791.6
"C17300","95",4251.0
"C17300","21",-
"C17300","22",-
"C17300","23",-
"C17300","24",-
"C17300","25",-
"C17300","26",-
"C17300","31",167321.5
"C17300","41",-
"C17300","42",-
"C17300","43",-
"C17300","52",-
"C17300","53",-
"C17300","54",-
"C17300","72",148082.8
"C17300","73",-
"C17300","74",-
"C17300","82",179124.9
"C17300","01",6699.0
"C17300","07",-
"C17300","26",-
"C17300","38",61062.5
"C17300","42",13913.1
"C17300","69",79679.2
"C17300","73",6612.7
"C17300","74",11158.4
"C17300","83",-
"C17300","91",-
"C17300","93",-
"C17300","04",-
"C17300","05",-
"C17300","06",-
"C17300","13",-
"C17300","83",-
"C17300","84",-
"C17300","94",-
"C174","Total",807593.5
"C174","11",299845.1
"C174","75",66119.4
"C174","77",17578.0
"C174","78",44699.1
"C174","91",33841.3
"C174","92",74157.3
"C174","93",38062.4
"C174","94",13014.9
"C174","95",12372.7
"C174","21",-
"C174","22",-
"C174","23",-
"C174","24",-
"C174","25",-
"C174","26",-
"C174","31",169543.9
"C174","41",-
"C174","42",-
"C174","43",-
"C174","52",-
"C174","53",-
"C174","54",-
"C174","72",172701.5
"C174","73",-
"C174","74",-
"C174","82",165503.0
"C174","01",11127.6
"C174","07",x
"C174","26",x
"C174","38",46755.5
"C174","42",33944.9
"C174","69",33372.1
"C174","73",x
"C174","74",12909.6
"C174","83",-
"C174","91",-
"C174","93",-
"C174","04",-
"C174","05",-
"C174","06",-
"C174","13",-
"C174","83",-
"C174","84",-
"C174","94",-
"C1740","Total",807593.5
"C1740","11",299845.1
"C1740","75",66119.4
"C1740","77",17578.0
"C1740","78",44699.1
"C1740","91",33841.3
"C1740","92",74157.3
"C1740","93",38062.4
"C1740","94",13014.9
"C1740","95",12372.7
"C1740","21",-
"C1740","22",-
"C1740","23",-
"C1740","24",-
"C1740","25",-
"C1740","26",-
"C1740","31",169543.9
"C1740","41",-
"C1740","42",-
"C1740","43",-
"C1740","52",-
"C1740","53",-
"C1740","54",-
"C1740","72",172701.5
"C1740","73",-
"C1740","74",-
"C1740","82",165503.0
"C1740","01",11127.6
"C1740","07",x
"C1740","26",x
"C1740","38",46755.5
"C1740","42",33944.9
"C1740","69",33372.1
"C1740","73",x
"C1740","74",12909.6
"C1740","83",-
"C1740","91",-
"C1740","93",-
"C1740","04",-
"C1740","05",-
"C1740","06",-
"C1740","13",-
"C1740","83",-
"C1740","84",-
"C1740","94",-
"C17400","Total",807593.5
"C17400","11",299845.1
"C17400","75",66119.4
"C17400","77",17578.0
"C17400","78",44699.1
"C17400","91",33841.3
"C17400","92",74157.3
"C17400","93",38062.4
"C17400","94",13014.9
"C17400","95",12372.7
"C17400","21",-
"C17400","22",-
"C17400","23",-
"C17400","24",-
"C17400","25",-
"C17400","26",-
"C17400","31",169543.9
"C17400","41",-
"C17400","42",-
"C17400","43",-
"C17400","52",-
"C17400","53",-
"C17400","54",-
"C17400","72",172701.5
"C17400","73",-
"C17400","74",-
"C17400","82",165503.0
"C17400","01",11127.6
"C17400","07",x
"C17400","26",x
"C17400","38",46755.5
"C17400","42",33944.9
"C17400","69",33372.1
"C17400","73",x
"C17400","74",12909.6
"C17400","83",-
"C17400","91",-
"C17400","93",-
"C17400","04",-
"C17400","05",-
"C17400","06",-
"C17400","13",-
"C17400","83",-
"C17400","84",-
"C17400","94",-
"C175","Total",1348484.2
"C175","11",561157.1
"C175","75",121728.2
"C175","77",31182.8
"C175","78",72500.6
"C175","91",44980.5
"C175","92",81642.2
"C175","93",116232.1
"C175","94",36589.4
"C175","95",56301.3
"C175","21",-
"C175","22",-
"C175","23",-
"C175","24",-
"C175","25",-
"C175","26",-
"C175","31",65862.5
"C175","41",193328.2
"C175","42",-
"C175","43",-
"C175","52",-
"C175","53",-
"C175","54",-
"C175","72",243224.1
"C175","73",-
"C175","74",-
"C175","82",284912.3
"C175","01",26576.2
"C175","07",8456.7
"C175","26",45734.6
"C175","38",78827.7
"C175","42",15636.9
"C175","69",91577.2
"C175","73",1704.2
"C175","74",16398.8
"C175","83",-
"C175","91",-
"C175","93",-
"C175","04",-
"C175","05",-
"C175","06",-
"C175","13",-
"C175","83",-
"C175","84",-
"C175","94",-
"C1751","Total",753880.5
"C1751","11",310530.7
"C1751","75",59282.3
"C1751","77",24600.4
"C1751","78",39340.4
"C1751","91",20548.0
"C1751","92",47547.6
"C1751","93",80048.1
"C1751","94",15348.9
"C1751","95",23815.0
"C1751","21",-
"C1751","22",-
"C1751","23",-
"C1751","24",-
"C1751","25",-
"C1751","26",-
"C1751","31",65862.5
"C1751","41",80927.2
"C1751","42",-
"C1751","43",-
"C1751","52",-
"C1751","53",-
"C1751","54",-
"C1751","72",138964.0
"C1751","73",-
"C1751","74",-
"C1751","82",157596.1
"C1751","01",26576.2
"C1751","07",x
"C1751","26",x
"C1751","38",x
"C1751","42",x
"C1751","69",53290.6
"C1751","73",x
"C1751","74",x
"C1751","83",-
"C1751","91",-
"C1751","93",-
"C1751","04",-
"C1751","05",-
"C1751","06",-
"C1751","13",-
"C1751","83",-
"C1751","84",-
"C1751","94",-
"C17510","Total",753880.5
"C17510","11",310530.7
"C17510","75",59282.3
"C17510","77",24600.4
"C17510","78",39340.4
"C17510","91",20548.0
"C17510","92",47547.6
"C17510","93",80048.1
"C17510","94",15348.9
"C17510","95",23815.0
"C17510","21",-
"C17510","22",-
"C17510","23",-
"C17510","24",-
"C17510","25",-
"C17510","26",-
"C17510","31",65862.5
"C17510","41",80927.2
"C17510","42",-
"C17510","43",-
"C17510","52",-
"C17510","53",-
"C17510","54",-
"C17510","72",138964.0
"C17510","73",-
"C17510","74",-
"C17510","82",157596.1
"C17510","01",26576.2
"C17510","07",x
"C17510","26",x
"C17510","38",x
"C17510","42",x
"C17510","69",53290.6
"C17510","73",x
"C17510","74",x
"C17510","83",-
"C17510","91",-
"C17510","93",-
"C17510","04",-
"C17510","05",-
"C17510","06",-
"C17510","13",-
"C17510","83",-
"C17510","84",-
"C17510","94",-
"C1752","Total",119628.5
"C1752","11",57306.2
"C1752","75",2713.2
"C1752","77",1907.4
"C1752","78",x
"C1752","91",x
"C1752","92",x
"C1752","93",25253.3
"C1752","94",11888.3
"C1752","95",-
"C1752","21",-
"C1752","22",-
"C1752","23",-
"C1752","24",-
"C1752","25",-
"C1752","26",-
"C1752","31",-
"C1752","41",15863.9
"C1752","42",-
"C1752","43",-
"C1752","52",-
"C1752","53",-
"C1752","54",-
"C1752","72",17056.3
"C1752","73",-
"C1752","74",-
"C1752","82",29402.1
"C1752","01",-
"C1752","07",-
"C1752","26",x
"C1752","38",1378.7
"C1752","42",x
"C1752","69",14404.5
"C1752","73",x
"C1752","74",9497.4
"C1752","83",-
"C1752","91",-
"C1752","93",-
"C1752","04",-
"C1752","05",-
"C1752","06",-
"C1752","13",-
"C1752","83",-
"C1752","84",-
"C1752","94",-
"C17520","Total",119628.5
"C17520","11",57306.2
"C17520","75",2713.2
"C17520","77",1907.4
"C17520","78",x
"C17520","91",x
"C17520","92",x
"C17520","93",25253.3
"C17520","94",11888.3
"C17520","95",-
"C17520","21",-
"C17520","22",-
"C17520","23",-
"C17520","24",-
"C17520","25",-
"C17520","26",-
"C17520","31",-
"C17520","41",15863.9
"C17520","42",-
"C17520","43",-
"C17520","52",-
"C17520","53",-
"C17520","54",-
"C17520","72",17056.3
"C17520","73",-
"C17520","74",-
"C17520","82",29402.1
"C17520","01",-
"C17520","07",-
"C17520","26",x
"C17520","38",1378.7
"C17520","42",x
"C17520","69",14404.5
"C17520","73",x
"C17520","74",9497.4
"C17520","83",-
"C17520","91",-
"C17520","93",-
"C17520","04",-
"C17520","05",-
"C17520","06",-
"C17520","13",-
"C17520","83",-
"C17520","84",-
"C17520","94",-
"C1753","Total",329167.9
"C1753","11",136240.1
"C1753","75",49965.8
"C1753","77",-
"C1753","78",28715.7
"C1753","91",x
"C1753","92",x
"C1753","93",-
"C1753","94",-
"C1753","95",x
"C1753","21",-
"C1753","22",-
"C1753","23",-
"C1753","24",-
"C1753","25",-
"C1753","26",-
"C1753","31",-
"C1753","41",65607.3
"C1753","42",-
"C1753","43",-
"C1753","52",-
"C1753","53",-
"C1753","54",-
"C1753","72",58909.5
"C1753","73",-
"C1753","74",-
"C1753","82",68411.0
"C1753","01",-
"C1753","07",x
"C1753","26",x
"C1753","38",x
"C1753","42",x
"C1753","69",8586.6
"C1753","73",-
"C1753","74",-
"C1753","83",-
"C1753","91",-
"C1753","93",-
"C1753","04",-
"C1753","05",-
"C1753","06",-
"C1753","13",-
"C1753","83",-
"C1753","84",-
"C1753","94",-
"C17530","Total",329167.9
"C17530","11",136240.1
"C17530","75",49965.8
"C17530","77",-
"C17530","78",28715.7
"C17530","91",x
"C17530","92",x
"C17530","93",-
"C17530","94",-
"C17530","95",x
"C17530","21",-
"C17530","22",-
"C17530","23",-
"C17530","24",-
"C17530","25",-
"C17530","26",-
"C17530","31",-
"C17530","41",65607.3
"C17530","42",-
"C17530","43",-
"C17530","52",-
"C17530","53",-
"C17530","54",-
"C17530","72",58909.5
"C17530","73",-
"C17530","74",-
"C17530","82",68411.0
"C17530","01",-
"C17530","07",x
"C17530","26",x
"C17530","38",x
"C17530","42",x
"C17530","69",8586.6
"C17530","73",-
"C17530","74",-
"C17530","83",-
"C17530","91",-
"C17530","93",-
"C17530","04",-
"C17530","05",-
"C17530","06",-
"C17530","13",-
"C17530","83",-
"C17530","84",-
"C17530","94",-
"C1754","Total",145807.3
"C1754","11",57080.1
"C1754","75",9766.9
"C1754","77",4675.0
"C1754","78",x
"C1754","91",x
"C1754","92",x
"C1754","93",10930.7
"C1754","94",9352.2
"C1754","95",x
"C1754","21",-
"C1754","22",-
"C1754","23",-
"C1754","24",-
"C1754","25",-
"C1754","26",-
"C1754","31",-
"C1754","41",30929.8
"C1754","42",-
"C1754","43",-
"C1754","52",-
"C1754","53",-
"C1754","54",-
"C1754","72",28294.3
"C1754","73",-
"C1754","74",-
"C1754","82",29503.1
"C1754","01",-
"C1754","07",x
"C1754","26",x
"C1754","38",x
"C1754","42",2745.6
"C1754","69",15295.5
"C1754","73",-
"C1754","74",x
"C1754","83",-
"C1754","91",-
"C1754","93",-
"C1754","04",-
"C1754","05",-
"C1754","06",-
"C1754","13",-
"C1754","83",-
"C1754","84",-
"C1754","94",-
"C17540","Total",145807.3
"C17540","11",57080.1
"C17540","75",9766.9
"C17540","77",4675.0
"C17540","78",x
"C17540","91",x
"C17540","92",x
"C17540","93",10930.7
"C17540","94",9352.2
"C17540","95",x
"C17540","21",-
"C17540","22",-
"C17540","23",-
"C17540","24",-
"C17540","25",-
"C17540","26",-
"C17540","31",-
"C17540","41",30929.8
"C17540","42",-
"C17540","43",-
"C17540","52",-
"C17540","53",-
"C17540","54",-
"C17540","72",28294.3
"C17540","73",-
"C17540","74",-
"C17540","82",29503.1
"C17540","01",-
"C17540","07",x
"C17540","26",x
"C17540","38",x
"C17540","42",2745.6
"C17540","69",15295.5
"C17540","73",-
"C17540","74",x
"C17540","83",-
"C17540","91",-
"C17540","93",-
"C17540","04",-
"C17540","05",-
"C17540","06",-
"C17540","13",-
"C17540","83",-
"C17540","84",-
"C17540","94",-
"C176","Total",146703.9
"C176","11",60422.8
"C176","75",11907.5
"C176","77",12471.3
"C176","78",-
"C176","91",x
"C176","92",x
"C176","93",x
"C176","94",-
"C176","95",x
"C176","21",-
"C176","22",-
"C176","23",-
"C176","24",-
"C176","25",-
"C176","26",-
"C176","31",-
"C176","41",30576.5
"C176","42",-
"C176","43",-
"C176","52",-
"C176","53",-
"C176","54",-
"C176","72",25652.0
"C176","73",-
"C176","74",-
"C176","82",30052.6
"C176","01",-
"C176","07",-
"C176","26",x
"C176","38",x
"C176","42",x
"C176","69",16725.0
"C176","73",-
"C176","74",-
"C176","83",-
"C176","91",-
"C176","93",-
"C176","04",-
"C176","05",-
"C176","06",-
"C176","13",-
"C176","83",-
"C176","84",-
"C176","94",-
"C1760","Total",146703.9
"C1760","11",60422.8
"C1760","75",11907.5
"C1760","77",12471.3
"C1760","78",-
"C1760","91",x
"C1760","92",x
"C1760","93",x
"C1760","94",-
"C1760","95",x
"C1760","21",-
"C1760","22",-
"C1760","23",-
"C1760","24",-
"C1760","25",-
"C1760","26",-
"C1760","31",-
"C1760","41",30576.5
"C1760","42",-
"C1760","43",-
"C1760","52",-
"C1760","53",-
"C1760","54",-
"C1760","72",25652.0
"C1760","73",-
"C1760","74",-
"C1760","82",30052.6
"C1760","01",-
"C1760","07",-
"C1760","26",x
"C1760","38",x
"C1760","42",x
"C1760","69",16725.0
"C1760","73",-
"C1760","74",-
"C1760","83",-
"C1760","91",-
"C1760","93",-
"C1760","04",-
"C1760","05",-
"C1760","06",-
"C1760","13",-
"C1760","83",-
"C1760","84",-
"C1760","94",-
"C17600","Total",146703.9
"C17600","11",60422.8
"C17600","75",11907.5
"C17600","77",12471.3
"C17600","78",-
"C17600","91",x
"C17600","92",x
"C17600","93",x
"C17600","94",-
"C17600","95",x
"C17600","21",-
"C17600","22",-
"C17600","23",-
"C17600","24",-
"C17600","25",-
"C17600","26",-
"C17600","31",-
"C17600","41",30576.5
"C17600","42",-
"C17600","43",-
"C17600","52",-
"C17600","53",-
"C17600","54",-
"C17600","72",25652.0
"C17600","73",-
"C17600","74",-
"C17600","82",30052.6
"C17600","01",-
"C17600","07",-
"C17600","26",x
"C17600","38",x
"C17600","42",x
"C17600","69",16725.0
"C17600","73",-
"C17600","74",-
"C17600","83",-
"C17600","91",-
"C17600","93",-
"C17600","04",-
"C17600","05",-
"C17600","06",-
"C17600","13",-
"C17600","83",-
"C17600","84",-
"C17600","94",-
"C177","Total",629029.8
"C177","11",265522.7
"C177","75",93417.7
"C177","77",x
"C177","78",37690.9
"C177","91",24601.6
"C177","92",x
"C177","93",43504.9
"C177","94",x
"C177","95",x
"C177","21",-
"C177","22",-
"C177","23",-
"C177","24",-
"C177","25",-
"C177","26",-
"C177","31",-
"C177","41",125559.9
"C177","42",-
"C177","43",-
"C177","52",-
"C177","53",-
"C177","54",-
"C177","72",99752.6
"C177","73",-
"C177","74",-
"C177","82",138194.6
"C177","01",10530.4
"C177","07",x
"C177","26",17095.2
"C177","38",51581.8
"C177","42",10421.7
"C177","69",x
"C177","73",x
"C177","74",x
"C177","83",-
"C177","91",-
"C177","93",-
"C177","04",-
"C177","05",-
"C177","06",-
"C177","13",-
"C177","83",-
"C177","84",-
"C177","94",-
"C1771","Total",100067.2
"C1771","11",42283.3
"C1771","75",3985.8
"C1771","77",14833.0
"C1771","78",8903.9
"C1771","91",7165.5
"C1771","92",3438.4
"C1771","93",3956.7
"C1771","94",-
"C1771","95",-
"C1771","21",-
"C1771","22",-
"C1771","23",-
"C1771","24",-
"C1771","25",-
"C1771","26",-
"C1771","31",-
"C1771","41",19434.5
"C1771","42",-
"C1771","43",-
"C1771","52",-
"C1771","53",-
"C1771","54",-
"C1771","72",15046.4
"C1771","73",-
"C1771","74",-
"C1771","82",23303.0
"C1771","01",x
"C1771","07",x
"C1771","26",-
"C1771","38",7986.6
"C1771","42",-
"C1771","69",x
"C1771","73",-
"C1771","74",-
"C1771","83",-
"C1771","91",-
"C1771","93",-
"C1771","04",-
"C1771","05",-
"C1771","06",-
"C1771","13",-
"C1771","83",-
"C1771","84",-
"C1771","94",-
"C17710","Total",100067.2
"C17710","11",42283.3
"C17710","75",3985.8
"C17710","77",14833.0
"C17710","78",8903.9
"C17710","91",7165.5
"C17710","92",3438.4
"C17710","93",3956.7
"C17710","94",-
"C17710","95",-
"C17710","21",-
"C17710","22",-
"C17710","23",-
"C17710","24",-
"C17710","25",-
"C17710","26",-
"C17710","31",-
"C17710","41",19434.5
"C17710","42",-
"C17710","43",-
"C17710","52",-
"C17710","53",-
"C17710","54",-
"C17710","72",15046.4
"C17710","73",-
"C17710","74",-
"C17710","82",23303.0
"C17710","01",x
"C17710","07",x
"C17710","26",-
"C17710","38",7986.6
"C17710","42",-
"C17710","69",x
"C17710","73",-
"C17710","74",-
"C17710","83",-
"C17710","91",-
"C17710","93",-
"C17710","04",-
"C17710","05",-
"C17710","06",-
"C17710","13",-
"C17710","83",-
"C17710","84",-
"C17710","94",-
"C1772","Total",528962.6
"C1772","11",223239.4
"C1772","75",89431.9
"C1772","77",x
"C1772","78",28787.0
"C1772","91",17436.1
"C1772","92",x
"C1772","93",39548.2
"C1772","94",x
"C1772","95",x
"C1772","21",-
"C1772","22",-
"C1772","23",-
"C1772","24",-
"C1772","25",-
"C1772","26",-
"C1772","31",-
"C1772","41",106125.4
"C1772","42",-
"C1772","43",-
"C1772","52",-
"C1772","53",-
"C1772","54",-
"C1772","72",84706.2
"C1772","73",-
"C1772","74",-
"C1772","82",114891.6
"C1772","01",x
"C1772","07",x
"C1772","26",17095.2
"C1772","38",43595.2
"C1772","42",10421.7
